run_id,origin,valid_time,lead_hours,field,pressure_hpa,baseline_mse,residual_mse,baseline_bias,residual_bias
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,3.0,52.7408317485,53.39562882328127,0.05280680445797324,-0.9192146374185624
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,5.0,28.207256299307677,34.07984736247401,0.3577880516399353,0.015446997448446364
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,7.0,22.06284269823938,28.726184119735528,-0.13193767290802547,-1.5201583528527234
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,10.0,16.083242102492257,25.107671843108164,-0.3632286863923384,-2.7441194517694267
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,20.0,8.978953155121957,24.152463437100835,-0.37499554416527003,-3.6185111775953462
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,v_component_of_wind,30.0,6.645694616068501,23.32038963878203,-0.06537375035504767,3.5702144932662754
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,1.0,7.799124321914254e-13,1.525223114630581e-13,-8.662722706119367e-07,-3.337533412518481e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,2.0,4.048409107350545e-13,2.6154501311974e-14,-6.18474241460861e-07,-8.167293955638872e-08
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,3.0,3.148159217767085e-13,2.3441940929416106e-14,-5.351490393067763e-07,-2.8100434495556748e-09
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,5.0,2.1720662410971164e-13,4.482658855069874e-14,-4.264396767806643e-07,1.2468276682413543e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,7.0,1.498204023793632e-13,6.250536981077859e-14,-3.4537896418277704e-07,1.959987812682909e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,10.0,7.455202572280154e-14,1.125551452622667e-13,-2.3302179071993625e-07,3.12206122140028e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,20.0,1.0822659292027408e-14,1.5304974339337865e-13,-2.193132977502266e-08,3.800554097953175e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_humidity,30.0,7.267001061598495e-15,3.4039777983552693e-14,3.492059338415131e-08,1.612139419781753e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,1.0,2.042912919062748e-12,2.512643975664727e-12,6.286991305789217e-07,1.8480764315133382e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,2.0,2.0043699608421332e-12,2.4997468980836583e-12,5.895659106622714e-07,1.2219381024982582e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,3.0,1.995196038610594e-12,2.485395653803067e-12,5.77055192228141e-07,1.3106259804840074e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,5.0,1.974477239729922e-12,2.4769585408869285e-12,5.637544683621593e-07,8.60950218397431e-08
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,7.0,1.9871649982214274e-12,2.5023691926404823e-12,5.718710554016572e-07,1.6375906177899377e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,10.0,2.013007073807522e-12,2.4849695483278918e-12,6.029603853837612e-07,1.407137680449776e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,20.0,1.4520079424610703e-12,1.9096560155321827e-12,3.6185389592833744e-07,-1.9964532152709654e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_ice_water_content,30.0,9.617915551911759e-13,1.8152114685771796e-12,-1.0229810603044159e-07,-6.807104066171083e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,1.0,8.023543137765301e-12,2.2620322016500764e-11,9.028012812648157e-07,3.4955154629118473e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,2.0,8.031219354094649e-12,2.2814398520749402e-11,9.262346981850828e-07,5.657652517358284e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,3.0,7.957714595141382e-12,2.3052269983828004e-11,8.837702473402534e-07,6.593539135616321e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,5.0,8.015442137352064e-12,2.3093187582501065e-11,9.174124790665553e-07,7.168006321300097e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,7.0,8.098073547020807e-12,2.2774571242000036e-11,9.579137702950156e-07,5.630074831819212e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,10.0,7.96741586067636e-12,2.266606737116419e-11,8.910464562484777e-07,5.007772739228027e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,20.0,6.215731584616913e-12,1.807058186019561e-11,8.642561203792501e-07,-7.107120781944123e-07
k1_w128_d16,2022-01-10T06,2022-01-10T12,6,specific_cloud_liquid_water_content,30.0,4.2132672367040595e-12,1.7063516814268712e-11,8.107638140872547e-07,-2.143806299117972e-06
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,1.0,87.17910031908042,62.406701269079235,-5.551195456491258,-1.4685478246479795
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,2.0,54.037931119310855,103.97663963541228,-3.8397931543404646,7.895349641462295
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,3.0,32.75680250186548,82.35808388857564,-2.217864842204751,7.23890722353995
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,5.0,20.768417429091663,44.14740549431285,-1.659251739285482,4.837731025793418
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,7.0,15.146656921642506,36.68761118496662,-1.2547421710761237,4.51480839046616
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,10.0,7.617126946837535,24.673191795939186,-0.3884629956203469,3.983130921627704
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,20.0,4.652175804436794,11.555458057672135,0.6217249863921257,-2.2281811700460987
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,temperature,30.0,3.798768017842284,12.160586533320146,0.8309304077059623,-2.5629603975706696
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,1.0,924825211.8452573,6828667.756885571,-30221.38696643422,356.57519009603254
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,2.0,431192234.6561055,2965991.4495353214,-20623.4635002162,503.6606930882837
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,3.0,244348931.97466218,1450933.1807458736,-15523.184988578236,-86.29034813428359
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,5.0,91988818.12367266,949496.0388682175,-9514.840893858795,453.7306617059794
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,7.0,36716064.927959315,650759.4017288405,-6002.556028361382,418.1883728821807
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,10.0,7856753.496573241,516618.8240579774,-2745.9360017710815,398.2118596324168
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,20.0,1938706.8046193589,314421.33442951454,1358.558158818782,409.1584337593518
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,30.0,3279096.797039326,169076.7046435585,1794.0620682748058,232.06452756024714
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,geopotential,500.0,647.9527317120185,14509.404502757492,-5.075432379493668,-14.051417107042854
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,1.0,371.71263331414,445.7555351452705,1.8408435138730883,-3.618925377452835
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,2.0,209.95518619304625,236.2052719834145,1.8548200130848334,3.5617529448291956
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,3.0,144.71686965166387,158.33480505077665,-1.9880902203748239,0.5969098929654193
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,5.0,122.41034868061674,157.14006699403097,-1.2583343159521512,1.4999121589442317
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,7.0,120.90780543137271,138.29372654555692,-3.8095345216016545,-0.6110789365016811
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,10.0,129.1950397637891,179.70659886868066,-5.249594146862103,-3.3268904600352887
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,20.0,26.923524807740346,76.39239094167495,0.8453354636783297,5.55002733621116
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,u_component_of_wind,30.0,24.08169487041825,47.92381248274768,1.549954109464557,3.756365517941561
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,1.0,178.31840966708157,200.99136551367724,-0.04700352522496975,5.310777715528418
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,2.0,100.65829402136694,97.69191085061628,-0.12989471215799114,0.9491765149724853
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,3.0,63.52326366151479,63.569616988913566,-0.1203742052102244,-0.9493017456114615
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,5.0,35.96608681130535,34.324801556654634,0.5470870711964797,0.30189587841566423
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,7.0,26.745187183139286,29.35128076038577,0.27683513139228266,-1.0549932355991964
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,10.0,19.47528339636765,28.392559887345982,-0.2652000317492359,-2.6232007958034815
