run_id,lead_hours,field,pressure_hpa,baseline_rmse,residual_rmse,rmse_reduction_pct
k2_w128_d16,6,u_component_of_wind,1,19.89105783588024,21.287048517103344,-7.018182203989998
k2_w128_d16,6,u_component_of_wind,2,14.808786249493675,15.828811258483057,-6.887971720330954
k2_w128_d16,6,u_component_of_wind,3,11.813944705597986,12.489073771695017,-5.714679414210599
k2_w128_d16,6,u_component_of_wind,5,10.582284597279084,12.662010609996935,-19.652901919237653
k2_w128_d16,6,u_component_of_wind,7,10.734911366240992,12.706725213176306,-18.368235932867115
k2_w128_d16,6,u_component_of_wind,10,11.367662377437185,14.66109284561086,-28.971923679846046
k2_w128_d16,6,u_component_of_wind,20,5.027319534514148,7.429742176583613,-47.78734722501861
k2_w128_d16,6,u_component_of_wind,30,4.870175131043882,6.49459527597434,-33.35445032717492
k2_w128_d16,6,v_component_of_wind,1,12.650821521634215,13.723515623909883,-8.479244612227355
k2_w128_d16,6,v_component_of_wind,2,9.32051501398184,10.012711351427397,-7.426588942855439
k2_w128_d16,6,v_component_of_wind,3,7.377398002654424,8.209734642737315,-11.2822520864865
