run_id,epoch,update,field,pressure_hpa,baseline_mse,residual_mse
r2p8_w256_di16,1,424,specific_cloud_liquid_water_content,950.0,1.717761228553055e-10,2.7029452764396904e-10
r2p8_w256_di16,1,424,specific_cloud_liquid_water_content,975.0,1.0367759170511923e-10,2.1358355228567978e-10
r2p8_w256_di16,1,424,specific_cloud_liquid_water_content,1000.0,6.08969232715158e-11,7.306570706904771e-11
r2p8_w256_di16,2,848,temperature,1.0,75.19899358061171,358.73690892380125
r2p8_w256_di16,2,848,temperature,2.0,49.46142185905955,876.0546875838971
r2p8_w256_di16,2,848,temperature,3.0,32.390100264139605,1086.3303592223072
r2p8_w256_di16,2,848,temperature,5.0,18.356825226852575,842.5700116029719
r2p8_w256_di16,2,848,temperature,7.0,12.234180402919598,599.9508026018176
r2p8_w256_di16,2,848,temperature,10.0,6.932305318301486,416.580094799553
r2p8_w256_di16,2,848,temperature,20.0,5.231110039609405,56.51440484744986
r2p8_w256_di16,2,848,temperature,30.0,3.8718095885928965,5.450597304576861
r2p8_w256_di16,2,848,temperature,50.0,0.38092296676537424,36.63897819387954
r2p8_w256_di16,2,848,temperature,70.0,0.37079606127902814,2.8772582258965143
r2p8_w256_di16,2,848,temperature,100.0,0.2558116016416615,0.9216232924117256
r2p8_w256_di16,2,848,temperature,125.0,0.16940880641597242,1.938365469191902
r2p8_w256_di16,2,848,temperature,150.0,0.1361507817232322,1.0817949127495494
r2p8_w256_di16,2,848,temperature,175.0,0.12455395877975778,0.3611324527624137
r2p8_w256_di16,2,848,temperature,200.0,0.12989476659556026,0.17912553702433084
r2p8_w256_di16,2,848,temperature,225.0,0.13519545711090475,0.1908245307166142
r2p8_w256_di16,2,848,temperature,250.0,0.13230877116680964,0.182463609194223
r2p8_w256_di16,2,848,temperature,300.0,0.12216572812230317,0.18226931847862363
r2p8_w256_di16,2,848,temperature,350.0,0.11342368134108606,0.1609938581630946
r2p8_w256_di16,2,848,temperature,400.0,0.11115286237595418,0.13083342505791754
r2p8_w256_di16,2,848,temperature,450.0,0.11125911449136602,0.12770353055901543
r2p8_w256_di16,2,848,temperature,500.0,0.11108228455192035,0.12521421989726855
r2p8_w256_di16,2,848,temperature,550.0,0.11616847624176556,0.1355913603582333
r2p8_w256_di16,2,848,temperature,600.0,0.12294365673028317,0.14122705600925328
r2p8_w256_di16,2,848,temperature,650.0,0.13241656982304714,0.1560178224471017
r2p8_w256_di16,2,848,temperature,700.0,0.14335038165251415,0.17126439341769595
r2p8_w256_di16,2,848,temperature,750.0,0.16344922613544563,0.19962321593589388
r2p8_w256_di16,2,848,temperature,775.0,0.17411779215450549,0.19798373236893788
r2p8_w256_di16,2,848,temperature,800.0,0.1904199641799599,0.23610338999848185
r2p8_w256_di16,2,848,temperature,825.0,0.21654968975540698,0.2772097037215413
r2p8_w256_di16,2,848,temperature,850.0,0.23338040444244634,0.31646879202721456
r2p8_w256_di16,2,848,temperature,875.0,0.2383985525041921,0.34446055541947945
r2p8_w256_di16,2,848,temperature,900.0,0.23817769453902424,0.3181348530697249
r2p8_w256_di16,2,848,temperature,925.0,0.24131919994591847,0.3280851877739339
r2p8_w256_di16,2,848,temperature,950.0,0.25338859005072684,0.3421241505039517
r2p8_w256_di16,2,848,temperature,975.0,0.28011338818319065,0.36415655524869966
r2p8_w256_di16,2,848,temperature,1000.0,0.29223923702625065,0.3926342984245405
r2p8_w256_di16,2,848,geopotential,1.0,904225144.566323,28400569.657731958
r2p8_w256_di16,2,848,geopotential,2.0,421705871.6151203,5462561.381271478
r2p8_w256_di16,2,848,geopotential,3.0,239814309.2783505,3036351.0176975946
r2p8_w256_di16,2,848,geopotential,5.0,90220112.5718213,1486121.1892611685
r2p8_w256_di16,2,848,geopotential,7.0,35922425.003436424,679089.0634879725
r2p8_w256_di16,2,848,geopotential,10.0,7552648.180412371,274443.5280927835
r2p8_w256_di16,2,848,geopotential,20.0,1870461.121821306,699114.1566580756
r2p8_w256_di16,2,848,geopotential,30.0,3139592.8699312713,398553.1760524055
r2p8_w256_di16,2,848,geopotential,50.0,3545.1752452312876,62612.231333225944
r2p8_w256_di16,2,848,geopotential,70.0,3058.496623308634,113578.09005047251
r2p8_w256_di16,2,848,geopotential,100.0,1947.3920830900317,5205.543430351965
r2p8_w256_di16,2,848,geopotential,125.0,1600.7544679412317,2535.056125496671
r2p8_w256_di16,2,848,geopotential,150.0,1447.6305559610582,1788.2046801170532
r2p8_w256_di16,2,848,geopotential,175.0,1401.25583080803,2424.551662924855
r2p8_w256_di16,2,848,geopotential,200.0,1392.0184857240656,2513.725486267719
r2p8_w256_di16,2,848,geopotential,225.0,1334.66822119644,2178.786643158693
r2p8_w256_di16,2,848,geopotential,250.0,1327.4334120707824,1752.0334934929392
r2p8_w256_di16,2,848,geopotential,300.0,1326.4102626734993,1884.211524863751
r2p8_w256_di16,2,848,geopotential,350.0,1262.2029262057695,1744.7457064808848
r2p8_w256_di16,2,848,geopotential,400.0,1164.8296497043466,1509.4543655028458
r2p8_w256_di16,2,848,geopotential,450.0,1068.8698042512349,1430.496908642746
r2p8_w256_di16,2,848,geopotential,500.0,984.3614905078796,1302.81665899008
r2p8_w256_di16,2,848,geopotential,550.0,916.9645822636451,1282.0738201547733
r2p8_w256_di16,2,848,geopotential,600.0,874.5392489403794,1203.5879221283692
r2p8_w256_di16,2,848,geopotential,650.0,845.6806461714388,1233.3758339793412
r2p8_w256_di16,2,848,geopotential,700.0,839.1996944886303,1189.591005976831
r2p8_w256_di16,2,848,geopotential,750.0,838.9861821859563,1205.0807020259476
r2p8_w256_di16,2,848,geopotential,775.0,849.8817782372544,1261.3337492113671
r2p8_w256_di16,2,848,geopotential,800.0,859.8848000018457,1280.14323285814
r2p8_w256_di16,2,848,geopotential,825.0,876.5115020856824,1270.5150485848233
r2p8_w256_di16,2,848,geopotential,850.0,896.7007591011597,1310.5696828101509
r2p8_w256_di16,2,848,geopotential,875.0,920.5010710306593,1364.550082848408
r2p8_w256_di16,2,848,geopotential,900.0,960.3472132731958,1448.861547809614
r2p8_w256_di16,2,848,geopotential,925.0,1007.6959030937903,1529.5761732593025
r2p8_w256_di16,2,848,geopotential,950.0,1060.872597857603,1660.2595192191527
r2p8_w256_di16,2,848,geopotential,975.0,1143.3865640017584,1885.0557972072327
r2p8_w256_di16,2,848,geopotential,1000.0,1260.156984435406,2308.590197040781
r2p8_w256_di16,2,848,u_component_of_wind,1.0,722.9386758601133,1488.3366473116007
r2p8_w256_di16,2,848,u_component_of_wind,2.0,455.2801186682842,644.4431398791546
r2p8_w256_di16,2,848,u_component_of_wind,3.0,285.6802493013467,405.37589093499986
r2p8_w256_di16,2,848,u_component_of_wind,5.0,139.57897599472622,197.75460076872835
r2p8_w256_di16,2,848,u_component_of_wind,7.0,94.83603440379768,142.4255820074442
r2p8_w256_di16,2,848,u_component_of_wind,10.0,68.12114248111895,116.6081202477524
r2p8_w256_di16,2,848,u_component_of_wind,20.0,26.779242006282217,47.6110853005111
r2p8_w256_di16,2,848,u_component_of_wind,30.0,26.19292216612301,35.903693028741685
r2p8_w256_di16,2,848,u_component_of_wind,50.0,1.1315817461390676,5.883579471922412
r2p8_w256_di16,2,848,u_component_of_wind,70.0,1.12226303430767,2.3550628156596445
r2p8_w256_di16,2,848,u_component_of_wind,100.0,1.3048216249115279,2.4793636362986877
r2p8_w256_di16,2,848,u_component_of_wind,125.0,1.4188450351613493,2.052570336217323
r2p8_w256_di16,2,848,u_component_of_wind,150.0,1.4963557155271576,2.4537191219755874
r2p8_w256_di16,2,848,u_component_of_wind,175.0,1.5222772715427622,3.5655789190141607
r2p8_w256_di16,2,848,u_component_of_wind,200.0,1.596340423883851,2.1458452418907403
r2p8_w256_di16,2,848,u_component_of_wind,225.0,1.7501107596859489,2.7840621454199566
r2p8_w256_di16,2,848,u_component_of_wind,250.0,1.88050915801648,2.5511698332029518
r2p8_w256_di16,2,848,u_component_of_wind,300.0,1.9726522819283083,3.0867106703138845
r2p8_w256_di16,2,848,u_component_of_wind,350.0,1.807396195352692,2.8123741613630577
r2p8_w256_di16,2,848,u_component_of_wind,400.0,1.59124540152009,2.0523017901325553
r2p8_w256_di16,2,848,u_component_of_wind,450.0,1.4034066351418644,1.7461861259748845
r2p8_w256_di16,2,848,u_component_of_wind,500.0,1.2501135787603372,1.4361855390145606
r2p8_w256_di16,2,848,u_component_of_wind,550.0,1.1626420173448386,1.3157849350336082
r2p8_w256_di16,2,848,u_component_of_wind,600.0,1.0861500463125222,1.2240230253062296
r2p8_w256_di16,2,848,u_component_of_wind,650.0,1.0444742619786476,1.2432029899862624
r2p8_w256_di16,2,848,u_component_of_wind,700.0,1.003151554831934,1.1575461373706044
r2p8_w256_di16,2,848,u_component_of_wind,750.0,0.9663509646232186,1.101908561249369
r2p8_w256_di16,2,848,u_component_of_wind,775.0,0.9445383881785206,1.0904257813679803
r2p8_w256_di16,2,848,u_component_of_wind,800.0,0.92787974003664,1.054109803098174
r2p8_w256_di16,2,848,u_component_of_wind,825.0,0.9099692950543669,1.033340095244732
r2p8_w256_di16,2,848,u_component_of_wind,850.0,0.8807123280472772,0.9973676239092325
r2p8_w256_di16,2,848,u_component_of_wind,875.0,0.8459510380050161,0.9717127731165935
r2p8_w256_di16,2,848,u_component_of_wind,900.0,0.8174166316838608,0.9703397811073617
r2p8_w256_di16,2,848,u_component_of_wind,925.0,0.8008179622417463,0.9540883960183134
r2p8_w256_di16,2,848,u_component_of_wind,950.0,0.7643924616456441,0.9375673674226217
r2p8_w256_di16,2,848,u_component_of_wind,975.0,0.679763151218801,0.9071887998646477
r2p8_w256_di16,2,848,u_component_of_wind,1000.0,0.5664272328627479,0.8511761565798337
r2p8_w256_di16,2,848,v_component_of_wind,1.0,119.05225657564668,138.81298547594
r2p8_w256_di16,2,848,v_component_of_wind,2.0,72.77250083844686,87.64868417851294
r2p8_w256_di16,2,848,v_component_of_wind,3.0,52.03747801108868,66.73262565062218
r2p8_w256_di16,2,848,v_component_of_wind,5.0,32.71310249145088,41.69411831360912
r2p8_w256_di16,2,848,v_component_of_wind,7.0,24.73936256133404,30.47741763452484
r2p8_w256_di16,2,848,v_component_of_wind,10.0,17.121713023497065,20.527261027437714
r2p8_w256_di16,2,848,v_component_of_wind,20.0,9.852611001660325,10.894837608534036
r2p8_w256_di16,2,848,v_component_of_wind,30.0,8.196863597856764,10.454070522203478
r2p8_w256_di16,2,848,v_component_of_wind,50.0,1.1579218097159134,5.888280720399417
r2p8_w256_di16,2,848,v_component_of_wind,70.0,1.2083303110706027,34.608112230333674
r2p8_w256_di16,2,848,v_component_of_wind,100.0,1.358649160648949,4.116114651788141
r2p8_w256_di16,2,848,v_component_of_wind,125.0,1.464807457694483,5.591377752834989
r2p8_w256_di16,2,848,v_component_of_wind,150.0,1.4900461818754058,3.130412074216862
r2p8_w256_di16,2,848,v_component_of_wind,175.0,1.4851046708850926,2.2327148061437705
r2p8_w256_di16,2,848,v_component_of_wind,200.0,1.5519517937067038,2.072670781079846
r2p8_w256_di16,2,848,v_component_of_wind,225.0,1.7551270650424498,2.775760908634802
r2p8_w256_di16,2,848,v_component_of_wind,250.0,1.9538696924845378,3.8496844503068433
r2p8_w256_di16,2,848,v_component_of_wind,300.0,2.199929283328892,4.45481426838747
r2p8_w256_di16,2,848,v_component_of_wind,350.0,2.0805937891563597,3.0946114636778423
r2p8_w256_di16,2,848,v_component_of_wind,400.0,1.842572056304958,2.292543808783043
r2p8_w256_di16,2,848,v_component_of_wind,450.0,1.6110221734161638,2.0317373558418037
r2p8_w256_di16,2,848,v_component_of_wind,500.0,1.4217242776323429,1.858980369977525
r2p8_w256_di16,2,848,v_component_of_wind,550.0,1.3090241281027646,1.5183144983147427
r2p8_w256_di16,2,848,v_component_of_wind,600.0,1.2139677363163008,1.4483640635546131
r2p8_w256_di16,2,848,v_component_of_wind,650.0,1.158326429722645,1.5992750007262344
r2p8_w256_di16,2,848,v_component_of_wind,700.0,1.1124399000017093,1.4676183190132743
r2p8_w256_di16,2,848,v_component_of_wind,750.0,1.0738952532257002,1.3333282713218244
r2p8_w256_di16,2,848,v_component_of_wind,775.0,1.0539147950939296,1.5224455216496262
r2p8_w256_di16,2,848,v_component_of_wind,800.0,1.0374182451221952,1.8286718409495666
r2p8_w256_di16,2,848,v_component_of_wind,825.0,1.0209088774071526,1.5990666929389192
r2p8_w256_di16,2,848,v_component_of_wind,850.0,0.9962723830311568,1.4368705463573286
r2p8_w256_di16,2,848,v_component_of_wind,875.0,0.9674795301099823,1.4563519296777208
r2p8_w256_di16,2,848,v_component_of_wind,900.0,0.9479510768582321,1.3044389861555854
r2p8_w256_di16,2,848,v_component_of_wind,925.0,0.9261941030263081,1.1786272257054384
r2p8_w256_di16,2,848,v_component_of_wind,950.0,0.8840874612126564,1.1184428314163104
r2p8_w256_di16,2,848,v_component_of_wind,975.0,0.7781730204513393,1.0637467628492112
r2p8_w256_di16,2,848,v_component_of_wind,1000.0,0.6346544354846797,0.8735696917956637
r2p8_w256_di16,2,848,specific_humidity,1.0,7.979712329664615e-13,1.3558427756403814e-13
r2p8_w256_di16,2,848,specific_humidity,2.0,5.29086877704512e-13,5.614637434604008e-14
r2p8_w256_di16,2,848,specific_humidity,3.0,3.6428078088250586e-13,3.1615643124192534e-14
r2p8_w256_di16,2,848,specific_humidity,5.0,1.8613657648499995e-13,5.336335017856838e-14
r2p8_w256_di16,2,848,specific_humidity,7.0,1.1637544761544083e-13,9.37845803235433e-14
r2p8_w256_di16,2,848,specific_humidity,10.0,6.511209778552283e-14,1.5093946212928725e-13
r2p8_w256_di16,2,848,specific_humidity,20.0,1.788848140050651e-14,1.4594143505631125e-13
r2p8_w256_di16,2,848,specific_humidity,30.0,1.002146847301838e-14,2.1529729192600897e-14
r2p8_w256_di16,2,848,specific_humidity,50.0,1.5086202651576535e-16,1.208431755619719e-13
r2p8_w256_di16,2,848,specific_humidity,70.0,6.555352921912525e-16,9.816994536172924e-15
r2p8_w256_di16,2,848,specific_humidity,100.0,7.841293617331244e-15,1.7652857973728394e-14
r2p8_w256_di16,2,848,specific_humidity,125.0,5.6395601411281255e-14,2.773236589853036e-13
r2p8_w256_di16,2,848,specific_humidity,150.0,4.4888748201515315e-13,1.9733473038768775e-12
r2p8_w256_di16,2,848,specific_humidity,175.0,3.1129370728082507e-12,9.564711667958997e-12
r2p8_w256_di16,2,848,specific_humidity,200.0,1.7224567795719864e-11,3.021846999314096e-11
r2p8_w256_di16,2,848,specific_humidity,225.0,7.266019820229885e-11,1.3275005615574512e-10
r2p8_w256_di16,2,848,specific_humidity,250.0,2.260142254336237e-10,3.790825432291707e-10
r2p8_w256_di16,2,848,specific_humidity,300.0,1.1943600377511298e-09,2.159992673306339e-09
r2p8_w256_di16,2,848,specific_humidity,350.0,4.1034687231203145e-09,6.057291765078626e-09
r2p8_w256_di16,2,848,specific_humidity,400.0,1.0218196281929792e-08,1.633261653115866e-08
r2p8_w256_di16,2,848,specific_humidity,450.0,2.1221508844362654e-08,2.9044895820257633e-08
r2p8_w256_di16,2,848,specific_humidity,500.0,3.633391267640685e-08,4.71726288619908e-08
r2p8_w256_di16,2,848,specific_humidity,550.0,5.825099867052357e-08,6.85906152017951e-08
r2p8_w256_di16,2,848,specific_humidity,600.0,7.987532751446492e-08,1.0814220367609687e-07
r2p8_w256_di16,2,848,specific_humidity,650.0,1.1199283436752987e-07,1.7947170855438447e-07
r2p8_w256_di16,2,848,specific_humidity,700.0,1.436713131456084e-07,2.305026469944299e-07
r2p8_w256_di16,2,848,specific_humidity,750.0,1.7886858791580598e-07,2.601548255977401e-07
r2p8_w256_di16,2,848,specific_humidity,775.0,1.9098260635633102e-07,2.6297917400954803e-07
r2p8_w256_di16,2,848,specific_humidity,800.0,2.0336908329278867e-07,2.584511904681698e-07
r2p8_w256_di16,2,848,specific_humidity,825.0,2.1300108063225765e-07,2.594846697790056e-07
r2p8_w256_di16,2,848,specific_humidity,850.0,2.108220350025642e-07,2.7345882557776497e-07
r2p8_w256_di16,2,848,specific_humidity,875.0,1.9530405060497688e-07,2.4186888159659146e-07
r2p8_w256_di16,2,848,specific_humidity,900.0,1.7737926227155216e-07,2.155212073930639e-07
r2p8_w256_di16,2,848,specific_humidity,925.0,1.493074445703311e-07,1.841363487339637e-07
r2p8_w256_di16,2,848,specific_humidity,950.0,1.1990993478272445e-07,1.5893268679221984e-07
r2p8_w256_di16,2,848,specific_humidity,975.0,1.1499239043863894e-07,1.3446914359797884e-07
r2p8_w256_di16,2,848,specific_humidity,1000.0,1.1164597994239398e-07,1.3957918988924582e-07
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,1.0,2.0656094913948557e-12,2.288020694060978e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,2.0,2.0234545277697125e-12,2.2870714956997917e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,3.0,2.0223645892362894e-12,2.2996208783203522e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,5.0,2.00482062520991e-12,2.289803675785488e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,7.0,2.0152753867592816e-12,2.2894918805521466e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,10.0,2.037115150627534e-12,2.283431708589527e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,20.0,1.436444092610472e-12,1.7548874772206285e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,30.0,1.0323275304599433e-12,1.4291510977554218e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,50.0,6.04867116940882e-13,1.0096941735224245e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,70.0,5.007802197102933e-13,8.380955040670912e-13
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,100.0,1.41792414577202e-12,1.8358443952808733e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,125.0,7.433379552119128e-12,8.377518871348608e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,150.0,2.0437429827850873e-11,2.1588013468361143e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,175.0,3.4651052583181316e-11,3.6751638930251974e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,200.0,4.9533701323312176e-11,5.334543474910573e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,225.0,6.440855524445746e-11,7.16421651277443e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,250.0,7.128898804799967e-11,8.331742038846201e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,300.0,6.805355274630973e-11,8.345521912899782e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,350.0,6.064485854360536e-11,7.272475797639677e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,400.0,4.579369841041881e-11,5.36236889085102e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,450.0,3.341729136034257e-11,3.8845110932532566e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,500.0,2.3787024569424588e-11,2.738117257508047e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,550.0,1.584411670627491e-11,1.8868549343597593e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,600.0,1.1052950666157134e-11,1.2987100021187595e-11
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,650.0,8.164465710032475e-12,9.679598592448355e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,700.0,6.09391010173955e-12,6.950785741233563e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,750.0,4.78754874018024e-12,5.604779675523861e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,775.0,4.713934288971145e-12,5.33637855321266e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,800.0,4.707491983358201e-12,5.504130668926242e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,825.0,4.550229323514479e-12,5.157228108882444e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,850.0,3.961986983271616e-12,4.33484781888242e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,875.0,3.203053258355219e-12,3.5166208437689495e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,900.0,2.611289247265449e-12,3.0707974004575827e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,925.0,2.0978291394259484e-12,2.5812296892017186e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,950.0,1.5283444514611215e-12,1.8620781071191903e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,975.0,1.052711194566144e-12,1.2617417329983228e-12
r2p8_w256_di16,2,848,specific_cloud_ice_water_content,1000.0,8.760627932093284e-13,9.985613105409571e-13
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,1.0,6.960850716230101e-12,1.070584374898146e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,2.0,6.97905872942246e-12,1.05623840376365e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,3.0,6.894158364596004e-12,1.0709595668527793e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,5.0,6.959709655962159e-12,1.0602781110732481e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,7.0,7.049454723725454e-12,1.0506038730016758e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,10.0,6.904741347396527e-12,1.0681989195673611e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,20.0,5.3435425763698175e-12,7.781064702033196e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,30.0,3.906649930766201e-12,5.875271207879915e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,50.0,3.665392761854649e-12,1.0471903546076126e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,70.0,2.4087816302428625e-12,2.170876477578452e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,100.0,2.305795471391585e-12,1.6057247037003322e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,125.0,1.980715439158574e-12,9.051298244225701e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,150.0,2.2718102831329924e-12,6.6132790696158375e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,175.0,2.7887149269078502e-12,4.479182792259715e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,200.0,3.3221211096406432e-12,4.454981993511186e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,225.0,2.8765502800703413e-12,3.6032898956917675e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,250.0,3.164678334531436e-12,4.2074156788346245e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,300.0,5.122975064937647e-12,6.231009289996429e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,350.0,7.957461985959718e-12,9.887115929096167e-12
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,400.0,1.552316402925363e-11,1.7710619825768326e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,450.0,3.5263638976948825e-11,3.9541867004137957e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,500.0,7.745687769108952e-11,8.544998517235086e-11
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,550.0,1.3065076468198478e-10,1.3567595192616204e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,600.0,1.0494442934458747e-10,1.139614827906171e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,650.0,1.0600061239225198e-10,1.1410915545318419e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,700.0,1.2998984417027117e-10,1.3913508509697684e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,750.0,1.6661817846583605e-10,1.7840684450956173e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,775.0,1.8760434774014486e-10,2.0345695071426038e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,800.0,2.1662372748966472e-10,2.6957531818680195e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,825.0,2.838498005084331e-10,3.5090195445790643e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,850.0,3.367170732005296e-10,5.512760016902214e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,875.0,3.45171796013947e-10,7.777228094061728e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,900.0,3.08558149439639e-10,5.702845660004359e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,925.0,2.4837554240315123e-10,3.628402565039611e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,950.0,1.717761228553055e-10,2.979300777828316e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,975.0,1.0367759170511923e-10,2.3472201778640134e-10
r2p8_w256_di16,2,848,specific_cloud_liquid_water_content,1000.0,6.08969232715158e-11,7.926170160025651e-11
r2p8_w256_di16,3,1272,temperature,1.0,75.19899358061171,350.7791373655968
r2p8_w256_di16,3,1272,temperature,2.0,49.46142185905955,856.976913861147
r2p8_w256_di16,3,1272,temperature,3.0,32.390100264139605,1070.5257833893766
r2p8_w256_di16,3,1272,temperature,5.0,18.356825226852575,821.3102980361361
r2p8_w256_di16,3,1272,temperature,7.0,12.234180402919598,580.5279779283452
r2p8_w256_di16,3,1272,temperature,10.0,6.932305318301486,398.11481918911755
r2p8_w256_di16,3,1272,temperature,20.0,5.231110039609405,53.4766551014484
r2p8_w256_di16,3,1272,temperature,30.0,3.8718095885928965,5.273310153508923
r2p8_w256_di16,3,1272,temperature,50.0,0.38092296676537424,33.348872469872546
r2p8_w256_di16,3,1272,temperature,70.0,0.37079606127902814,5.23244305967875
r2p8_w256_di16,3,1272,temperature,100.0,0.2558116016416615,1.369946013611207
r2p8_w256_di16,3,1272,temperature,125.0,0.16940880641597242,1.890036349525976
r2p8_w256_di16,3,1272,temperature,150.0,0.1361507817232322,0.9447031841245304
r2p8_w256_di16,3,1272,temperature,175.0,0.12455395877975778,0.3252456219335602
r2p8_w256_di16,3,1272,temperature,200.0,0.12989476659556026,0.1795849706811184
r2p8_w256_di16,3,1272,temperature,225.0,0.13519545711090475,0.18771785850991907
r2p8_w256_di16,3,1272,temperature,250.0,0.13230877116680964,0.191736674400949
r2p8_w256_di16,3,1272,temperature,300.0,0.12216572812230317,0.19520022130708925
r2p8_w256_di16,3,1272,temperature,350.0,0.11342368134108606,0.15700203924859102
r2p8_w256_di16,3,1272,temperature,400.0,0.11115286237595418,0.1326042160084567
r2p8_w256_di16,3,1272,temperature,450.0,0.11125911449136602,0.13042805580441486
r2p8_w256_di16,3,1272,temperature,500.0,0.11108228455192035,0.1272424979871491
r2p8_w256_di16,3,1272,temperature,550.0,0.11616847624176556,0.13815928785661652
r2p8_w256_di16,3,1272,temperature,600.0,0.12294365673028317,0.14395689488583824
r2p8_w256_di16,3,1272,temperature,650.0,0.13241656982304714,0.1616512831390109
r2p8_w256_di16,3,1272,temperature,700.0,0.14335038165251415,0.17328969167475028
r2p8_w256_di16,3,1272,temperature,750.0,0.16344922613544563,0.19625010480176133
r2p8_w256_di16,3,1272,temperature,775.0,0.17411779215450549,0.19988686643105602
r2p8_w256_di16,3,1272,temperature,800.0,0.1904199641799599,0.23702012954913465
r2p8_w256_di16,3,1272,temperature,825.0,0.21654968975540698,0.26242143248569516
r2p8_w256_di16,3,1272,temperature,850.0,0.23338040444244634,0.3393185364626527
r2p8_w256_di16,3,1272,temperature,875.0,0.2383985525041921,0.349464721470764
r2p8_w256_di16,3,1272,temperature,900.0,0.23817769453902424,0.31513510882035156
r2p8_w256_di16,3,1272,temperature,925.0,0.24131919994591847,0.32285936993012315
r2p8_w256_di16,3,1272,temperature,950.0,0.25338859005072684,0.34000750653112877
