recipe,run_id,field,pressure_hpa,baseline_contribution,residual_contribution
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,125.0,2.823700588167682e-07,3.2122208997188626e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,150.0,9.316222753604177e-07,1.0518071176662714e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,175.0,1.8427940773226388e-06,2.2620537463363725e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,200.0,3.0106003160354453e-06,4.230697675972226e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,225.0,4.404011070956844e-06,7.36482749206848e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,250.0,5.416076459461746e-06,1.1968123810043396e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,300.0,6.2043228008735795e-06,1.3748115878376345e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,350.0,6.450366017472911e-06,1.1061851512527797e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,400.0,5.566574651132633e-06,7.701832531460786e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,450.0,4.569893591287574e-06,5.938764567302636e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,500.0,3.6143687039525188e-06,4.527372561196591e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,550.0,2.6482138342886234e-06,3.3041412035124426e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,600.0,2.0153561730798565e-06,2.4850383963539533e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,650.0,1.6127366396578306e-06,1.986866075762741e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,700.0,1.296332499213406e-06,1.5371461140066052e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,750.0,1.09118100377067e-06,1.2894278743713714e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,775.0,1.110216184070794e-06,1.275683302347188e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,800.0,1.1444633867282819e-06,1.3645498550704078e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,825.0,1.140800126138198e-06,1.3198622798367806e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,850.0,1.0234209354501225e-06,1.1341178295323114e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,875.0,8.517154770524682e-07,9.492013096870193e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,900.0,7.14199951470556e-07,8.472650698809043e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,925.0,5.897041373788729e-07,7.585965579092712e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,950.0,4.412321766270053e-07,5.600976865409333e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,975.0,3.119149448357278e-07,3.7579097537941967e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_ice_water_content,1000.0,2.662303492430806e-07,3.3359044938077127e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,1.0,4.2064988970582373e-10,7.385127869136252e-10
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,2.0,8.435004320579252e-10,1.4772141768208216e-09
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,3.0,1.2498588493899393e-09,2.2135288489651097e-09
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,5.0,2.1029046715219132e-09,3.6995137709194574e-09
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,7.0,2.9820301149936304e-09,5.180186150417821e-09
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,10.0,4.172591547696271e-09,7.35071782568096e-09
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,20.0,6.45829277656578e-09,1.1504278591653059e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,30.0,7.082461335890747e-09,1.3829448342037107e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,50.0,1.1075133838345924e-08,3.7964045643104974e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,70.0,1.0189524769585985e-08,5.203825890409899e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,100.0,1.3934110188539649e-08,4.748428779696826e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,125.0,1.4962031341266036e-08,5.335159478041372e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,150.0,2.059310244592938e-08,5.433978454499377e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,175.0,2.949175579571824e-08,4.912842334954051e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,200.0,4.0151697946402254e-08,6.948356056766382e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,225.0,3.911226325431366e-08,5.336684782285315e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,250.0,4.7811023800850515e-08,7.36917982166325e-08
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,300.0,9.287566953460689e-08,1.2397199441248726e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,350.0,1.6830657276028649e-07,2.2276229569798652e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,400.0,3.752309876397423e-07,4.940617986258043e-07
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,450.0,9.589547179959528e-07,1.1315555160476584e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,500.0,2.340391168410581e-06,2.6291010956583036e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,550.0,4.3424327966465946e-06,4.587633801077735e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,600.0,3.8051265248993007e-06,4.168967817097276e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,650.0,4.16370729158292e-06,4.5587567030674006e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,700.0,5.4987746783448005e-06,5.980869553171816e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,750.0,7.551654419966619e-06,8.183592846806866e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,775.0,8.786239983039131e-06,9.611150579161199e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,800.0,1.0472598919705313e-05,1.3407848972205772e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,825.0,1.415145195804304e-05,2.034316888298196e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,850.0,1.7295874397767157e-05,3.468547713579113e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,875.0,1.82516366263371e-05,5.383754318500746e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,900.0,1.6781778725758967e-05,4.42058951742349e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,925.0,1.3883821528396855e-05,2.4177168083705238e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,950.0,9.861542754952114e-06,2.4216196034480603e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,975.0,6.108688467033391e-06,1.913407046524437e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di16,specific_cloud_liquid_water_content,1000.0,3.680050771954307e-06,6.183794018144995e-06
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,1.0,7.469292923735672e-05,0.00031596540302692756
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,2.0,9.825712578769096e-05,0.001547227998084301
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,3.0,9.651637628126099e-05,0.0029130622259494823
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,5.0,9.116644914406066e-05,0.0037189349909180574
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,7.0,8.506293843005871e-05,0.003665394660432893
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,10.0,6.885653188459573e-05,0.003583901527420358
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,20.0,0.00010391812776588423,0.0009063029436743878
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,30.0,0.00011537260753467404,0.00016246879997009245
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,50.0,1.8917974002138148e-05,0.0015296766748204337
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,70.0,2.5781050779520792e-05,0.0003377292771324372
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,100.0,2.540900727971693e-05,0.00017265345508703394
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,125.0,2.1033592455134702e-05,0.00025049567630353785
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,150.0,2.0285179491313488e-05,9.775692013204246e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,175.0,2.1650256445665716e-05,5.056411151376632e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,200.0,2.5804123473728463e-05,3.583668553063237e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,225.0,3.0214268015326877e-05,4.383757361135026e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,250.0,3.28545939364539e-05,4.859296443276939e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,300.0,3.6403077860701946e-05,5.436527032054289e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,350.0,3.943113229410919e-05,5.430933553583506e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,400.0,4.416193614743237e-05,5.5939145267169666e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,450.0,4.9729669370536394e-05,5.890236791694258e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,500.0,5.5167368416882805e-05,6.535480113657567e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,550.0,6.346268500513157e-05,7.529390102333255e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,600.0,7.326977225437726e-05,8.903330490824529e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,650.0,8.549154294637659e-05,0.00010450863111033124
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,700.0,9.966997612151121e-05,0.00012148262448621725
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,750.0,0.00012176194917050214,0.0001459189743697152
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,775.0,0.00013403317733970952,0.00015437730089848197
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,800.0,0.00015131079872676177,0.00019594470198400657
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,825.0,0.00017745121325759135,0.0002247719089798253
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,850.0,0.00019703835645016818,0.0002985962010282223
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,875.0,0.00020719493139644026,0.0003185615819859933
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,900.0,0.0002129173540964044,0.0002903273533523272
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,925.0,0.00022171805871431152,0.00029952586746382243
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,950.0,0.00023909919749750516,0.0003200502379790093
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,975.0,0.0002712726108619801,0.00035288552262195227
24h_uniform_stats_pressure_weights,r2p8_w128_di32,temperature,1000.0,0.00029027256187949335,0.0003939526857095531
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,1.0,0.0582782081087106,0.0015327850910219778
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,2.0,0.054358724218015866,0.000555966078770859
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,3.0,0.04636881088499005,0.0004609785264377932
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,5.0,0.029073879128074347,0.0003902028534530012
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,7.0,0.016206651661992585,0.00025406284426550977
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,10.0,0.004867756729813228,0.00016859802652678725
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,20.0,0.002411061522144632,0.0009433144599242228
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,30.0,0.0060704963155234735,0.0007526596701724838
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,50.0,1.1424502948110674e-05,0.0001784254674973879
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,70.0,1.3798619742942111e-05,0.00028581764034947213
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,100.0,1.2551135414421196e-05,4.244438278420183e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,125.0,1.289627659729124e-05,1.6090645583038515e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,150.0,1.3995183876745138e-05,1.7689067186572603e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,175.0,1.5804657424687738e-05,3.5518210256243244e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,200.0,1.794339536457178e-05,2.4833028317855982e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,225.0,1.9354655123893713e-05,2.590003709289997e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,250.0,2.1388600222686585e-05,2.6135003435197913e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,300.0,2.5646537298455126e-05,4.210624683768213e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,350.0,2.847258066817015e-05,3.7346222435737396e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,400.0,3.0029771475915357e-05,3.936260571548642e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,450.0,3.1000374481357255e-05,3.960257974526153e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,500.0,3.172153885713159e-05,4.0771322572590465e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,550.0,3.250460393433323e-05,4.275495866777883e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,600.0,3.381895232401962e-05,4.351066997731496e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,650.0,3.542822252318792e-05,4.847198482254338e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,700.0,3.786107818013636e-05,5.1431431594109426e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,750.0,4.055512061045664e-05,5.600632193307092e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,775.0,4.2451186829451185e-05,5.9747653615193655e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,800.0,4.433634462561508e-05,6.157554838498069e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,825.0,4.6605930140175946e-05,6.353337253601787e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,850.0,4.912426585163662e-05,6.787438511060302e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,875.0,5.191130632691868e-05,7.38690288591526e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,900.0,5.570579828744776e-05,7.948809222331124e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,925.0,6.007597209531962e-05,8.681374176781842e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,950.0,6.495557561989179e-05,9.676196405579838e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,975.0,7.185008970849826e-05,0.00011559530773993447
24h_uniform_stats_pressure_weights,r2p8_w128_di32,geopotential,1000.0,8.121836835736878e-05,0.000150643822590485
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,1.0,0.00012924421424856546,0.000264725023367715
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,2.0,0.00016278648008934187,0.00022794346240639728
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,3.0,0.0001532184704793015,0.00021744101612448108
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,5.0,0.00012476698022102076,0.0001651706170928951
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,7.0,0.00011868096720577507,0.0001524866810732565
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,10.0,0.00012178437602592756,0.00017499752375227262
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,20.0,9.57498114291228e-05,0.00016899087570683774
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,30.0,0.0001404801163107719,0.0001880600310532561
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,50.0,1.0114993058266393e-05,5.593183253109494e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,70.0,1.404437280894984e-05,3.0074316270184586e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,100.0,2.3327102481036517e-05,4.762982360559329e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,125.0,3.170696177771867e-05,4.954841378788486e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,150.0,4.012691362535452e-05,7.051769784922188e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,175.0,4.7625710030463534e-05,7.829378347899897e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,200.0,5.707752835726574e-05,9.056935358926195e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,225.0,7.039757614696839e-05,0.0001091273748800751
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,250.0,8.404756092940945e-05,0.00012505412753230455
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,300.0,0.00010579897160467557,0.00019037167706106818
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,350.0,0.00011309178515688035,0.00024550012579462326
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,400.0,0.00011379070933811457,0.00016520189465218992
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,450.0,0.0001129030542004743,0.00015682211941528849
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,500.0,0.00011174526459533536,0.00013842838524914087
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,550.0,0.00011431898372172439,0.00013273575482200257
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,600.0,0.00011650665305201757,0.00013335944692518826
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,650.0,0.00012137262650382618,0.00016483503639566676
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,700.0,0.00012553772154191034,0.00016541155713939982
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,750.0,0.00012957039989102304,0.00014617918445038338
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,775.0,0.0001308672472600802,0.0001538043735569056
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,800.0,0.0001327062355342476,0.00015185441140592228
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,825.0,0.0001342116876877233,0.0001535328980322018
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,850.0,0.00013383282713360254,0.0001543863850033466
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,875.0,0.00013233140771897432,0.0001559635131147881
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,900.0,0.00013152116020282096,0.00015843539481472706
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,925.0,0.00013242963726499348,0.0001635179608854723
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,950.0,0.00012982240544523796,0.00016795503190106652
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,975.0,0.00011848732241905884,0.00016467700422517258
24h_uniform_stats_pressure_weights,r2p8_w128_di32,u_component_of_wind,1000.0,0.00010126369661372098,0.00015320641402407338
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,1.0,1.5545942971000083e-05,1.8286008340603433e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,2.0,1.9005387680455282e-05,2.391521940442239e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,3.0,2.038529194314085e-05,2.7742061847622936e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,5.0,2.1358521123522787e-05,2.8463643190615523e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,7.0,2.2613406260132213e-05,2.861378274513768e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,10.0,2.23576757304678e-05,2.7005738666839548e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,20.0,2.5731243334399378e-05,2.82484646996931e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,30.0,3.211059856689651e-05,4.7873255065082595e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,50.0,7.56011980524421e-06,4.3892711791325085e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,70.0,1.1044934573175159e-05,0.0003499729889072507
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,100.0,1.774135412029331e-05,4.765111610444554e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,125.0,2.3909472446379223e-05,5.9739029529966334e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,150.0,2.9185720983618713e-05,5.855623142154457e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,175.0,3.393708617220086e-05,5.60024470945322e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,200.0,4.053103202732959e-05,5.842876888116877e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,225.0,5.156684006889924e-05,8.547000363263612e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,250.0,6.378448365872272e-05,0.00012177034139665791
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,300.0,8.618058022600638e-05,0.00015185642596883664
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,350.0,9.508998558450515e-05,0.00016911836101419424
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,400.0,9.624183862897716e-05,0.00013031552532650817
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,450.0,9.466587886937153e-05,0.00013082593616955339
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,500.0,9.282497095117873e-05,0.00012568170299016916
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,550.0,9.401340440334621e-05,0.00011643759940296091
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,600.0,9.511255180642837e-05,0.00011799206456063313
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,650.0,9.831590033477361e-05,0.00013564707043630907
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,700.0,0.00010168433116958173,0.00012847136471973646
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,750.0,0.00010517260361947473,0.00013095260694847142
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,775.0,0.0001066563314760418,0.00014608439835136903
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,800.0,0.00010837355194455842,0.00017940435991542204
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,825.0,0.0001099816843869193,0.0001536434006813968
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,850.0,0.00011057996694818385,0.00015523848734493294
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,875.0,0.0001105424985072335,0.00015893706422178663
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,900.0,0.00011140581815376535,0.00014996090614785766
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,925.0,0.00011187245879386637,0.0001450182472282942
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,950.0,0.0001096726342962133,0.0001521197942428313
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,975.0,9.907411981807039e-05,0.00014157450255626112
24h_uniform_stats_pressure_weights,r2p8_w128_di32,v_component_of_wind,1000.0,8.287370555298156e-05,0.00011616271225210654
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,1.0,0.0004008236030535611,5.751313517089574e-05
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,2.0,0.0011916555261920452,0.00010506165156329736
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,3.0,0.0011825367070474578,0.0001045765726523919
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,5.0,0.0008440579590261795,0.00031679906912699036
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,7.0,0.0006255676125332731,0.0006372387732213033
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,10.0,0.0004548600112000105,0.0012981908232567376
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,20.0,0.00018241922716103653,0.0017785934573776741
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,30.0,0.00014357193790382565,0.0003661070444698947
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,50.0,2.763347321544491e-06,0.0024755611985108933
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,70.0,9.94613266571963e-06,0.0003017586451392227
24h_uniform_stats_pressure_weights,r2p8_w128_di32,specific_humidity,100.0,3.8987964882861575e-05,0.00010100955878276772
