run_id,origin,valid_time,lead_hours,field,pressure_hpa,baseline_mse,residual_mse,baseline_bias,residual_bias
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,225.0,0.11716371548001123,0.6012537644552033,-0.006064308612762304,-0.1865098339655698
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,250.0,0.1146897305935502,0.8445511193761785,-0.013403763574755728,0.5361734386888536
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,300.0,0.1070988275110594,0.6568556240595831,-0.007844662497664745,-0.43881198215896833
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,350.0,0.09838523643862543,0.7146884339878052,0.006618421312445354,-0.49835403195365846
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,400.0,0.10311800617598071,0.4082934769710133,0.007578360971487626,0.2374991160038712
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,450.0,0.09520765859600142,0.26883084245148275,0.002703718633038678,-0.04271294871304854
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,500.0,0.09297987665181653,0.32321347172685766,0.011773575127692906,0.2179504976937034
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,550.0,0.09532545183253659,0.8712958423461976,-0.0023577849111689614,0.37404940215886395
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,600.0,0.10197851432022037,1.1969616031568604,-0.001204583269027143,0.43456799872331753
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,650.0,0.10139415514351499,3.485492353726201,0.002415899448892811,0.058813563536118954
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,700.0,0.10925793498956002,1.0334309897510678,0.004074825089026325,0.6891142588066468
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,750.0,0.13057810028240222,1.7552593158091163,-0.0009477462472770315,1.0704907948691091
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,775.0,0.141914451413859,0.62376483215471,-0.0016332369524483872,0.28941113000689184
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,800.0,0.15506059354894308,1.6310613473450575,-0.00033237481557688714,0.9226428092669494
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,825.0,0.1673303567415873,1.6621496866811014,0.004815369803553564,0.3829975620930819
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,850.0,0.18620289350858854,12.000268026489065,-0.006350398518849651,3.1731225904505775
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,875.0,0.1927357705722934,10.846012521696435,-0.008791399388124031,-2.917111407815517
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,900.0,0.18872212927118154,1.3750271908038252,-0.0034995768117562845,-0.024073681310682514
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,925.0,0.18889243320784643,1.2720624879352722,-0.013592468032199156,0.49956474237084686
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,950.0,0.19996008824208839,1.1782050169213343,-0.00949587386408171,0.200455455392694
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,975.0,0.21355219176274054,1.5953073923810555,-0.007985956685010995,-0.40054033773491526
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,temperature,1000.0,0.23406624883574365,2.3585745396666833,0.006004679060554567,-0.6310828077280601
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,1.0,923852117.0954685,7128136.9692497635,-30177.173700653217,-207.4355540661491
