component,normalized,run,insertion,path,svd_value
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7418600390030764
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6987778810271184
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6664008700497638
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6108870937745499
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5967890424895267
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5734805063846937
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.49470083707455204
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4773567867195121
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4440255690253013
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4011961665220255
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.3900105087846865
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.340229013537054
C,False,di64_ds32,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.30347177511869294
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8862523541870985
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.858318991222004
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8296573203100757
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7952392661038608
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7364781214694497
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.717249191960844
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6949822801919915
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6804263607173322
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6681193190133579
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.661051546020613
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6201169422627633
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5696399603653357
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5570754657019086
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5440487621392491
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5352863117593384
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5177186758768145
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5039244028331463
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4512615906412216
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4322139882184103
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.41766503347151906
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.3997612661152066
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.38724553679434653
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.3817597247428865
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.35630784944295807
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.3375891706440325
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.32023372387836024
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.2988563821099641
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.26884151428541614
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.231287904610097
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.19773290615765737
delta_raw,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.15977239819887354
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.6277135137007606
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.442564933459453
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.3970974210780602
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.3504444320094706
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.2944217000627294
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.1987753908607734
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.1674762024456167
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.131232049251073
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.10753918241783
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0875068443225921
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.076002534710532
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.009372726995894
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.9272106614306226
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.9067592636741411
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8855555222462266
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8712927633497134
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.842697685019955
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8202445603750982
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7345245893008171
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7035205494336078
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6798390191818721
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6506968151098478
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.630324793360463
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6213954629506789
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5799671015759589
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5494984551363238
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5212487598995249
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4864525718161068
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4375969658461479
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.3764704478893873
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.32185252345614324
delta_raw,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.2600636916646855
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.0
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.8869726410368046
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.8383663101213443
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7914543365584302
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7660893993962874
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7429612268418315
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6987125620653462
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6859951134211739
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6561312395200639
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6386894935653679
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6083689763079361
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5703712737391018
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5565432674714226
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5452141460064117
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5386660138453994
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5172650162213154
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5077449507044254
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4906543893032653
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.46281516246944
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.42063482551917075
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.41582767364525436
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.39985036695085385
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3896735010890587
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3598436570992013
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3274576151055316
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3059902318607952
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2959109425402003
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.28256231446752805
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2526624350898942
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.23912310415538013
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.218625594199954
B,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.1664466229886389
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.6821927796405354
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.492058972490809
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.4102937535800033
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.3313787703737816
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.288710056223589
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.249804011346203
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1753692269504648
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1539760266657888
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1037392336172462
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.074398854507932
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.023393899302514
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9594744383982924
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9362130660979783
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9171552997698664
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9061400791284794
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.8701394754481411
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.8541248899739239
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.8253752709848893
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7785443246142533
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7075888663537054
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6995023101807678
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6726254002213449
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6555059499492628
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6053264017717211
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5508468357688348
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.514734558676763
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4977792509577503
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.47532428519579406
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4250269239946155
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.40225115925541216
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.36777039600778433
B,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2799953073870387
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.0
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.8466083267323795
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.8353738952423778
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.781303053324499
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7466930009752211
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7092464888703187
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6807551910073649
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6645402448376814
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6441444586579211
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6169263677410665
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5890241929713519
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5708882030171847
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5467365191065146
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5370960596922107
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5180125187684441
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.49633376117037104
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.48711374592901246
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4673807591095445
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4555824240785816
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.43554199178640973
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4264980083031307
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.3900127073211583
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.37551899892432705
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.34866115435637984
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.3306240025842444
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.3176380245562896
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.298568112523485
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.28078702903176844
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.2549173083917388
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.24393898716682075
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.20915250973277758
C,True,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.17448201448952172
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.7055926114895532
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.4439689069002801
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.4248075435566476
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.3325847150844938
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.2735540655142987
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.2096855711421233
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.1610910240153212
