label,valid_time,era5_c,pred_c,error_c,abs_error_c
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-04 12:00:00,-3.9896606445312273,-10.481756591796852,-6.492095947265625,6.492095947265625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-04 18:00:00,-0.6958984374999773,-3.1400207519531023,-2.444122314453125,2.444122314453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-05 00:00:00,-3.6064208984374773,-2.8239807128906023,0.782440185546875,0.782440185546875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-05 06:00:00,-7.106665039062477,-5.546636962890602,1.560028076171875,1.560028076171875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-05 12:00:00,-11.575872802734352,-9.020910644531227,2.554962158203125,2.554962158203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-05 18:00:00,-1.7235473632812273,0.34514770507814774,2.068695068359375,2.068695068359375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-06 00:00:00,-2.8887695312499773,-2.9115966796874773,-0.0228271484375,0.0228271484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-06 06:00:00,-10.218359374999977,-4.956579589843727,5.26177978515625,5.26177978515625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-06 12:00:00,-9.403723144531227,-6.803808593749977,2.59991455078125,2.59991455078125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-06 18:00:00,-1.2323364257812273,6.039483642578148,7.271820068359375,7.271820068359375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-07 00:00:00,-3.6966308593749773,4.238519287109398,7.935150146484375,7.935150146484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-07 06:00:00,-4.187567138671852,0.6933227539062727,4.880889892578125,4.880889892578125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-07 12:00:00,-7.187780761718727,-1.9164794921874773,5.27130126953125,5.27130126953125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-07 18:00:00,-12.065679931640602,6.870477294921898,18.9361572265625,18.9361572265625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-08 00:00:00,-14.536383056640602,6.022698974609398,20.55908203125,20.55908203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-08 06:00:00,-16.195593261718727,5.845330810546898,22.040924072265625,22.040924072265625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-08 12:00:00,-17.581518554687477,0.9633728027343977,18.544891357421875,18.544891357421875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-08 18:00:00,-10.823858642578102,0.8251892089843977,11.6490478515625,11.6490478515625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-09 00:00:00,-10.563330078124977,3.1277099609375227,13.6910400390625,13.6910400390625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-09 06:00:00,-12.818151855468727,-0.7292236328124773,12.08892822265625,12.08892822265625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-09 12:00:00,-13.422857666015602,-2.1228393554687273,11.300018310546875,11.300018310546875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-09 18:00:00,-3.6042541503906023,1.8791442871093977,5.4833984375,5.4833984375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-10 00:00:00,-3.7734130859374773,3.9383178710937727,7.71173095703125,7.71173095703125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-10 06:00:00,-5.967108154296852,2.1440673828125227,8.111175537109375,8.111175537109375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-10 12:00:00,-7.470312499999977,0.03460083007814774,7.504913330078125,7.504913330078125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-10 18:00:00,-0.9831909179687273,9.300836181640648,10.284027099609375,10.284027099609375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-11 00:00:00,-0.5885375976562273,11.181817626953148,11.770355224609375,11.770355224609375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-11 06:00:00,-0.44238891601560226,3.9963012695312727,4.438690185546875,4.438690185546875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-11 12:00:00,-0.8087829589843523,0.5527587890625227,1.361541748046875,1.361541748046875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-11 18:00:00,3.7003417968750227,4.899499511718773,1.19915771484375,1.19915771484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-12 00:00:00,1.5348754882812727,2.8326965332031477,1.297821044921875,1.297821044921875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-12 06:00:00,-0.13684692382810226,-1.3922790527343523,-1.25543212890625,1.25543212890625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-12 12:00:00,-2.4761108398437273,-2.8954528808593523,-0.419342041015625,0.419342041015625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-12 18:00:00,1.1658569335937727,0.46334228515627274,-0.7025146484375,0.7025146484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-13 00:00:00,-1.5428527832031023,0.06395874023439774,1.6068115234375,1.6068115234375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-13 06:00:00,-4.855993652343727,-0.41495361328122726,4.4410400390625,4.4410400390625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-13 12:00:00,-8.777929687499977,-0.06174316406247726,8.7161865234375,8.7161865234375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-13 18:00:00,1.0409790039062727,4.492974853515648,3.451995849609375,3.451995849609375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-14 00:00:00,-1.2977966308593523,4.415521240234398,5.71331787109375,5.71331787109375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-14 06:00:00,-4.431555175781227,3.4124694824218977,7.844024658203125,7.844024658203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-14 12:00:00,-3.2472900390624773,1.7958007812500227,5.0430908203125,5.0430908203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-14 18:00:00,4.559564208984398,9.184533691406273,4.624969482421875,4.624969482421875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-15 00:00:00,1.9732299804687727,5.949365234375023,3.97613525390625,3.97613525390625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-15 06:00:00,-3.4954589843749773,2.4316345214843977,5.927093505859375,5.927093505859375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-15 12:00:00,-7.113439941406227,0.9391113281250227,8.05255126953125,8.05255126953125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-15 18:00:00,3.3204589843750227,15.272973632812523,11.9525146484375,11.9525146484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-16 00:00:00,1.1744628906250227,5.677087402343773,4.50262451171875,4.50262451171875
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-22 12:00:00,1.5079895019531477,-0.9414428710937273,-2.449432373046875,2.449432373046875
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-22 18:00:00,6.693109130859398,2.8201538085937727,-3.872955322265625,3.872955322265625
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-23 00:00:00,3.9926391601562727,2.4342895507812727,-1.558349609375,1.558349609375
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-23 06:00:00,0.6068969726562727,2.6143127441406477,2.007415771484375,2.007415771484375
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-23 12:00:00,-3.0488647460937273,0.18172607421877274,3.2305908203125,3.2305908203125
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-23 18:00:00,1.4005676269531477,5.255761718750023,3.855194091796875,3.855194091796875
res1_m4_w1024_mp1_h6_bs4 (step 40000),2026-01-24 00:00:00,-2.6969360351562273,3.7133728027343977,6.410308837890625,6.410308837890625
